"CCh_11x01" "CCh_11x02" "CCh_11x04" "CCh_11x05" "CCh_11x10" "CCh_3x07" "CCh_5x08" "CCh_5x09" "CCh_7x02" "CCh_7x04" "CTr_9x06" "EHi_11x09" "FCB_8x10" "FCo-Bo_10x02" "GRo_3x02" "GRo_4x07" "GRo_5x11" "GRo_6x12" "GRo&SMo_8x06" "HRa_3x04" "HRa_3x05" "HRa_4x04" "HRa_4x05" "JMa_10x05" "JMa_8x08" "JMa_8x09" "JMa&SMo_9x05" "JMo_4x02" "JWi_11x08" "KTe_4x03" "MBa_10x04" "MBl&CCh_11x03" "MGa_10x09" "MGa_1x03" "MGa_2x07" "MGa_5x03" "MGa_6x09" "MGa_7x08" "MGa_7x11" "MGa_8x03" "MGa_9x09" "MGr_2x11" "MGr_6x05" "MGr_6x06" "MJo_2x08" "MJo_2x09" "NCr_7x07" "NCr_7x09" "NGa_6x04" "NGa_7x12" "PCo_1x08" "PCo_3x08" "PCo_3x09" "PFo&SMo_8x02" "PHa_8x07" "PHa_9x07" "PHa&SMo10x07" "PHa&SMo_9x08" "PMcT_11x07" "RCu_5x10" "RMu_10x10" "RSh_1x06" "RTD_1x01" "RTD_1x02" "RTD_1x04" "RTD_1x05" "RTD_1x07" "RTD_1x11" "RTD_1x12" "RTD_1x13" "RTD_2x01" "RTD_2x02" "RTD_2x10" "RTD_2x12" "RTD_2x13" "RTD_3x01" "RTD_3x03" "RTD_3x11" "RTD_3x12" "RTD_3x13" "RTD_4x01" "RTD_4x10" "RTD_4x11" "RTD_4x12" "RTD_4x13" "RTD&GRo_S5" "RTD&PFo_S6" "RTD_S1" "RTD_S2" "RTD_S3" "RTD_S4" "RTD_S7.1" "RTD_S7.2" "SDo_10x03" "SDo_9x10" "SGr_3x06" "SGr_4x06" "SMo_10x01" "SMo_10x06" "SMo_10x11" "SMo_10x12" "SMo_1x09" "SMo_1x10" "SMo_2x04" "SMo_3x10" "SMo_4x08" "SMo_4x09" "SMo_5x01" "SMo_5x02" "SMo_5x04" "SMo_5x05" "SMo_5x12" "SMo_5x13" "SMo_6x01" "SMo_6x02" "SMo_6x07" "SMo_6x08" "SMo_6x13" "SMo_7x01" "SMo_7x05" "SMo_7x06" "SMo_7x13" "SMo_8x01" "SMo_8x04" "SMo_8x11" "SMo_8x12" "SMo_9x01" "SMo_9x02" "SMo_9x11" "SMo_9x12" "SMo_S10" "SMo_S11" "SMo_S12" "SMo_S13" "SMo_S14" "SMo_S15" "SMo_S8" "SMo_S9" "SNy_5x07" "STh_6x03" "STh_7x10" "STh&SMo_8x05" "TMa_2x05" "TMa_2x06" "TMa_6x10" "TWh_10x08" "TWh_2x03" "TWh_5x06" "TWh_6x11" "TWh_7x03" "TWh_9x03" "TWh_9x04" "VPa_11x06"
"former" 0 0 0.0208203206329377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0176772140710624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0207641196013289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.018491124260355 0 0 0 0 0.0846560846560847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0239120038259206 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0195236235845373 0 0 0 0 0 0 0 0 0 0 0 0 0.0172028212626871 0 0 0 0.0143719459614832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"funeral" 0 0 0 0.0152415790275873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0241545893719807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.105876124933827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0203086921202275 0 0 0 0.018254837531946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0526870389884089 0
"gathering" 0.0869111767773336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0163025758069775 0 0.0241779497098646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0240963855421687 0.02211900022119 0 0.0205338809034908 0 0 0 0 0 0 0.0213265088505012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0203458799593082 0 0 0 0 0 0 0 0 0 0
"gillyflower" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.328947368421053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ginger" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0371264154445888 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0216731686172518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0223264121455682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0668337510442774 0 0 0 0.058331713007972 0.0192196809532962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"glasgow" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412371134020619 0 0 0 0 0 0 0 0 0 0 0 0 0.0410677618069815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0359389038634322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136780194227876 0 0 0.0365096750638919 0 0 0 0.054005400540054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gramps" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.018875047187618 0.0438692695766615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205973223480947 0.0468713381767049 0 0.0359389038634322 0 0 0 0 0 0 0 0 0.0388878086719813 0.0384393619065923 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"granted" 0.0173822353554667 0.0176584849019954 0 0 0 0 0 0 0 0.0217817468961011 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206398348813209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0211550666384599 0 0 0 0 0 0 0 0.0213538330130258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0177116542685087 0 0 0 0.0234356690883525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0223214285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0172028212626871 0 0 0 0 0.0153539075694764 0 0 0 0 0 0 0.0203458799593082 0 0 0 0 0 0 0 0 0 0
"greyhound" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943752359380898 0.131607808729985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0179694519317161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"guessed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0173190162798753 0 0 0.0226654578422484 0 0 0 0 0.0212947189097104 0.021308331557639 0 0 0 0 0 0 0.0273373428102788 0 0 0 0.0213538330130258 0 0 0 0 0 0.0232612235403582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0230414746543779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273560388455752 0 0 0 0.0206868018204386 0 0 0 0 0 0 0.015001500150015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"habit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0193798449612403 0 0 0.0187617260787993 0 0 0 0 0 0 0 0.0203790503362543 0 0 0 0 0 0 0 0 0 0 0 0 0.0548245614035088 0 0 0 0 0.0211550666384599 0 0 0 0 0 0 0.0241545893719807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0211909302818394 0 0 0 0 0 0 0.0210393435724805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0365096750638919 0 0 0 0.018001800180018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"halpen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.260078023407022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"headmaster" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0176772140710624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0640614990390775 0.134619699349338 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0437732545414752 0 0 0 0 0 0
"highest" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0216731686172518 0 0.0173190162798753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.014494854326714 0 0 0 0 0 0 0 0 0.0242424242424242 0 0 0 0 0 0 0 0 0 0.092678405931418 0 0 0 0 0.0221975582685905 0.0209336403600586 0 0 0 0 0 0 0 0.0136780194227876 0 0 0 0 0 0 0 0 0.0125517760763148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"honoured" 0 0.0176584849019954 0 0 0 0 0 0 0 0 0.0192418703097941 0 0 0 0 0 0 0 0 0.0214041095890411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0267236771779797 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.022436616558223 0 0 0 0 0 0 0 0 0 0 0.0481927710843374 0 0 0 0 0 0 0 0 0 0 0 0.0214316330904415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0240211386019697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0172028212626871 0 0 0 0 0 0 0 0 0 0 0 0.0406917599186165 0 0 0 0 0 0 0 0 0 0
"identified" 0 0 0 0 0 0 0 0 0.0204081632653061 0 0 0 0 0.0194628260023355 0 0 0 0 0.0176772140710624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206185567010309 0 0 0 0 0 0 0 0 0.0265181649429859 0 0.02211900022119 0 0 0 0 0 0 0 0 0 0.0232450023245002 0 0 0 0.0369822485207101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192455735180908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162522346822688 0 0 0 0 0 0 0 0 0 0.0203458799593082 0 0 0 0 0 0 0 0 0 0
"imaginary" 0 0 0 0 0 0 0 0 0 0 0.0384837406195882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0420786871449611 0 0 0 0 0.046339202965709 0 0 0 0.0817494379726139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162522346822688 0 0 0 0 0 0 0 0 0 0 0 0 0.021978021978022 0 0 0 0 0 0 0
"increase" 0 0 0 0.0152415790275873 0 0 0 0 0 0 0 0 0.0375657400450789 0 0 0 0 0 0 0 0 0 0.0219346347883308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0267236771779797 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0197667523225934 0 0 0 0.0156274417877793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0213265088505012 0 0.0214316330904415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192196809532962 0 0 0 0 0 0 0 0 0 0 0.0210393435724805 0 0.0205846027171676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"indoors" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0219346347883308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0196270853778214 0 0 0.0217202432667246 0 0 0 0 0 0.0241545893719807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0634920634920635 0.0166777851901268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0210393435724805 0 0 0 0 0 0.0204876049989756 0 0 0 0 0 0 0 0 0 0 0 0.0203086921202275 0 0 0 0 0 0 0 0 0 0 0 0 0.0143719459614832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"injuries" 0.0173822353554667 0.0176584849019954 0 0.0152415790275873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0413736036408771 0.124564025909317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0195236235845373 0 0 0 0 0 0 0 0 0 0 0 0 0.0172028212626871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"intact" 0 0 0 0 0 0 0 0 0 0.0217817468961011 0 0 0 0 0 0 0 0 0 0 0 0 0.0219346347883308 0 0 0 0 0 0 0.0216731686172518 0 0 0 0 0 0.0229726625315874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206185567010309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0161524794055888 0 0 0 0.0474008532153579 0.0180766449746927 0 0 0 0.0176460208223046 0 0 0 0 0 0 0 0.0242424242424242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"intended" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192012288786482 0 0 0 0.0437924239106635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0176460208223046 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0238322211630124 0 0.0207900207900208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.018254837531946 0.0206868018204386 0 0.0326797385620915 0.018001800180018 0 0 0 0.015001500150015 0 0 0 0 0 0 0 0 0 0 0 0.021978021978022 0 0 0 0 0 0 0
"jeff" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0241545893719807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205338809034908 0 0 0 0 0 0.0195618153364632 0 0.0232450023245002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.113250283125708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015451174289246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"joined" 0 0.0176584849019954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.018875047187618 0 0 0 0 0 0 0 0 0 0 0 0.0196425063838146 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0183688464364438 0.0239923224568138 0 0 0 0 0 0 0.0177116542685087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0413564929693962 0 0 0.022306491188936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0659340659340659 0 0 0 0 0 0 0
"kicked" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0187617260787993 0 0 0 0 0 0 0 0 0.0219635405227323 0 0 0 0 0.0173190162798753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0197667523225934 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0413736036408771 0 0 0 0 0 0 0 0 0 0 0 0 0.0443951165371809 0 0 0 0 0.022306491188936 0 0 0 0.0136780194227876 0 0 0 0 0 0 0.018001800180018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0250563768479078 0 0 0 0 0
"ladder" 0 0.0176584849019954 0 0 0 0 0 0 0.0204081632653061 0 0 0 0 0.0194628260023355 0 0 0 0 0 0.0214041095890411 0 0 0 0 0 0.0203790503362543 0 0 0 0 0 0 0 0 0 0 0.024869435463815 0 0 0 0 0 0.0244021473889702 0 0 0 0 0 0.0181950509461426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0210703750526759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.022306491188936 0 0 0 0 0 0 0 0 0 0 0 0.0172028212626871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0250563768479078 0 0 0 0 0
"large" 0 0 0.0208203206329377 0.0152415790275873 0 0 0 0.0213128729752771 0.0204081632653061 0 0 0 0 0 0 0.0185632077222944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0226654578422484 0 0 0 0 0 0 0 0 0 0 0 0 0.0546746856205577 0 0.0194401244167963 0 0 0 0 0 0.0257466529351184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0234356690883525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0263435194942044 0
"leading" 0 0 0 0 0 0 0 0 0 0 0 0.0188928773852258 0 0 0 0 0 0 0.0176772140710624 0 0 0 0 0 0 0 0 0.0189681335356601 0 0 0 0 0.0255558395093279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0444938820912125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0179694519317161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0231696014828545 0.0204876049989756 0 0 0 0 0.0209336403600586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0143719459614832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0179662234998203
"levers" 0 0.0176584849019954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0160153747597694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273373428102788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0853060354020047 0.0232450023245002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192196809532962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0143719459614832 0 0 0 0 0 0 0 0 0 0.0449539222297145 0 0 0 0 0 0 0 0
"lightning" 0 0 0 0 0 0 0.023089355806973 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0220701831825204 0.018875047187618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0196270853778214 0 0 0 0 0 0 0 0 0 0 0 0 0.0197667523225934 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0642948992713245 0 0 0 0.0205973223480947 0 0 0 0 0 0.0158002844051193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0209336403600586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0153539075694764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lux" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.185261424454508 0.0623700623700624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"maggie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.216919739696312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mainly" 0 0 0 0 0 0 0.023089355806973 0 0.0204081632653061 0 0.0192418703097941 0 0 0 0 0 0 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273373428102788 0 0 0 0 0 0 0 0.0257466529351184 0 0 0 0 0 0 0 0 0.02211900022119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0239120038259206 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0228258388495777 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0143719459614832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206483584555028 0.0263435194942044 0
"marked" 0 0.0176584849019954 0.0208203206329377 0 0.0195121951219512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0160153747597694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0300120048019208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0176397953783736 0 0 0 0 0 0 0 0.0211909302818394 0 0 0 0 0 0 0 0 0 0 0 0 0.0204876049989756 0 0.0240211386019697 0 0 0.0209336403600586 0 0 0 0 0 0 0 0.0136780194227876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0250815149235014 0 0 0 0 0 0 0 0 0 0 0 0 0
